game_id,competition_id,season,home_team_id,away_team_id,home_win,draw,away_win,home_win_prob,draw_prob,away_win_prob,row_ix
2661,1,2007,20,7,3.67,3.23,1.95,0.24886305716125823,0.2827639070531943,0.46837303578554756,0
2662,1,2007,21,17,2.41,3.18,2.8,0.3818869607733811,0.2894174765609586,0.3286955626656602,1
2663,1,2007,4,26,2.85,3.19,2.38,0.32353079043921806,0.28904788487516353,0.3874213246856183,2
2664,1,2007,15,30,1.66,3.45,5.25,0.5563746947426623,0.26770492558632447,0.1759203796710132,3
2665,1,2007,14,22,2.41,3.18,2.81,0.3823341904953426,0.2897564148093634,0.3279093946952939,4
2666,1,2007,8,9,3.18,3.21,2.18,0.28990802883420336,0.2871986080039771,0.4228933631618196,5
2667,1,2007,19,16,2.05,3.2,3.52,0.44984025559105434,0.2881789137380191,0.26198083067092653,6
2668,1,2007,11,23,1.32,4.49,9.4,0.6971496907870395,0.20495269305988686,0.09789761615307363,7
2669,1,2007,2,24,1.19,5.74,13.52,0.7720011698675543,0.1600490230213222,0.06794980711112349,8
2670,1,2007,10,31,1.23,5.26,12.24,0.7494395127777118,0.17524916363433188,0.07531132358795634,9
2671,1,2007,9,15,1.82,3.3,4.34,0.5073901398670766,0.2798333498660847,0.21277651026683858,10
2672,1,2007,24,8,2.36,3.21,2.86,0.3905674344204409,0.2871461511626917,0.32228641441686734,11
2673,1,2007,23,21,2.24,3.22,3.04,0.41110065851364064,0.28598306679209784,0.3029162746942616,12
2674,1,2007,16,4,1.62,3.5,5.42,0.5676173833945733,0.2627257603140597,0.16965685629136695,13
2675,1,2007,26,10,5.57,3.51,1.61,0.16538433398206,0.26244750435329756,0.5721681616646423,14
2676,1,2007,31,2,6.17,3.61,1.55,0.1494816029834877,0.25548517739837096,0.5950332196181414,15
2677,1,2007,30,14,2.33,3.2,2.91,0.39544255848617527,0.2879316128977464,0.31662582861607846,16
2678,1,2007,24,19,2.38,3.21,2.85,0.38812029883799365,0.28776520599203265,0.3241144951699736,17
2679,1,2007,23,14,2.08,3.25,3.38,0.44338335607094126,0.2837653478854025,0.2728512960436562,18
2680,1,2007,17,20,1.87,3.29,4.1,0.4939523881017859,0.28075713244691175,0.2252904794513024,19
2681,1,2007,26,21,1.88,3.28,4.09,0.49192542939701067,0.28195725831292073,0.2261173122900685,20
2682,1,2007,31,15,2.46,3.19,2.75,0.3751352368408673,0.2892892422033021,0.33557552095583043,21
2683,1,2007,9,4,1.45,3.91,7.33,0.6374862928535998,0.23640796026540148,0.1261057468809986,22
2684,1,2007,30,8,2.33,3.22,2.93,0.3970106168548357,0.2872778687179401,0.3157115144272243,23
2685,1,2007,22,11,3.14,3.23,2.2,0.29416878482542785,0.2859721313782797,0.41985908379629244,24
2686,1,2007,7,2,2.48,3.06,2.88,0.37431192660550466,0.30336391437308874,0.32232415902140676,25
2687,1,2007,16,10,4.12,3.25,1.88,0.22425639369292655,0.28428810523534076,0.49145550107173264,26
2688,1,2007,11,16,1.59,3.61,5.55,0.5790623672322752,0.2550440897228027,0.1658935430449221,27
2689,1,2007,20,23,1.77,3.33,4.51,0.5197524839851739,0.2762648338299573,0.20398268218486873,28
2690,1,2007,21,31,2.24,3.21,3.06,0.41154880715955655,0.28718670655370926,0.30126448628673425,29
2691,1,2007,2,26,1.28,4.74,10.3,0.7171985450955736,0.193673868717792,0.08912758618663438,30
2692,1,2007,4,24,2.38,3.18,2.86,0.3875074563272262,0.2900213037920749,0.32247123988069876,31
2693,1,2007,15,22,2.07,3.18,3.51,0.4462916981539458,0.29051063370398356,0.26319766814207063,32
2694,1,2007,8,7,5.41,3.52,1.62,0.170171114121839,0.2615413998293037,0.5682874860488573,33
2695,1,2007,19,30,1.92,3.25,3.89,0.47976760159840315,0.28343193694428737,0.23680046145730949,34
2696,1,2007,10,9,1.51,3.77,6.07,0.6063196996473453,0.24284953487201363,0.15083076548064106,35
2697,1,2007,14,17,2.56,3.16,2.66,0.36068106141224127,0.29219731557447387,0.3471216230132848,36
2698,1,2007,21,15,2.39,3.2,2.84,0.38633542484993794,0.2885442704347974,0.3251203047152647,37
2699,1,2007,23,9,3.1,3.23,2.23,0.29851754535018177,0.28650290730203204,0.4149795473477863,38
