game_id,competition_id,season,home_team_id,away_team_id,home_win,draw,away_win,home_win_prob,draw_prob,away_win_prob,row_ix
3041,1,2008,11,25,1.22,5.6,13.52,0.7644711546228533,0.1665455015428359,0.06898334383431073,0
3042,1,2008,21,35,1.81,3.35,4.54,0.5157358960186369,0.2786513348638008,0.20561276911756227,1
3043,1,2008,15,22,1.98,3.25,3.86,0.4712126448006972,0.28707724206319396,0.24171011313610893,2
3044,1,2008,34,23,2.56,3.23,2.68,0.36392836122088623,0.28843857731438666,0.3476330614647271,3
3045,1,2008,14,9,3.19,3.31,2.2,0.2929333156334351,0.282313376698084,0.42475330766848085,4
3046,1,2008,8,7,5.24,3.5,1.68,0.17805663896896726,0.26657622519925384,0.5553671358317789,5
3047,1,2008,19,30,1.94,3.27,3.98,0.48060532651885557,0.28512976557999375,0.23426490790115065,6
3048,1,2008,20,16,1.84,3.32,4.36,0.5060126405279938,0.2804407405335869,0.2135466189384194,7
3049,1,2008,2,26,1.32,4.69,10.05,0.7078176878961666,0.1992152127980682,0.09296709930576516,8
3050,1,2008,10,17,1.28,5.03,11.0,0.7294814392920616,0.18563344777213492,0.08488511293580353,9
3051,1,2008,22,34,1.58,3.64,6.16,0.5915201654601862,0.25675875313931157,0.1517210814005023,10
3052,1,2008,23,11,6.09,3.65,1.58,0.15330549182964404,0.2557891630801458,0.5909053450902102,11
3053,1,2008,7,14,1.37,4.38,8.86,0.6814714394088394,0.21315430867354107,0.10537425191761964,12
3054,1,2008,17,21,1.78,3.43,4.61,0.5249157634405033,0.2724052649924477,0.20267897156704895,13
3055,1,2008,35,20,5.01,3.51,1.7,0.18606696165467693,0.2655827572335987,0.5483502811117243,14
3056,1,2008,9,8,1.49,3.85,7.01,0.6251693888565876,0.24194867257047153,0.13288193857294087,15
3057,1,2008,25,15,2.8,3.23,2.48,0.33378891926128407,0.2893526235082339,0.376858457230482,16
3058,1,2008,16,19,2.25,3.25,3.15,0.4155251141552511,0.28767123287671237,0.2968036529680365,17
3059,1,2008,30,2,8.2,4.25,1.4,0.11381025248661056,0.21958684009181328,0.6666029074215761,18
3060,1,2008,26,10,4.71,3.33,1.78,0.19760964144621693,0.2795019252887933,0.5228884332649897,19
3061,1,2008,11,17,1.43,3.95,8.06,0.6495848916474364,0.23516617596350223,0.11524893238906127,20
3062,1,2008,21,25,1.87,3.3,4.25,0.4983388704318936,0.2823920265780731,0.21926910299003324,21
3063,1,2008,15,26,2.04,3.26,3.6,0.45611416845443525,0.28542113608805153,0.2584646954575133,22
3064,1,2008,34,30,2.47,3.2,2.8,0.3767872161480235,0.29083263246425567,0.33238015138772076,23
3065,1,2008,14,35,1.59,3.58,6.09,0.5864353439580392,0.26045592091991127,0.15310873512204964,24
3066,1,2008,19,22,2.39,3.24,2.88,0.3894815927873779,0.28730277986476327,0.3232156273478587,25
3067,1,2008,20,7,2.92,3.21,2.37,0.31829649433294427,0.2895407362779431,0.39216276938911276,26
3068,1,2008,2,9,1.4,4.18,8.46,0.6664832223872383,0.22322404577563007,0.11029273183713163,27
3069,1,2008,8,16,2.19,3.23,3.25,0.4251945221903138,0.2882897843952902,0.2865156934143961,28
3070,1,2008,22,11,4.49,3.39,1.8,0.20751502290419008,0.2748502810736913,0.5176346960221186,29
3071,1,2008,23,21,2.17,3.23,3.3,0.42929465828402963,0.28841158157162367,0.28229376014434676,30
3072,1,2008,7,10,2.81,3.04,2.57,0.3313752019985664,0.3063040518473591,0.36232074615407456,31
3073,1,2008,16,2,4.21,3.32,1.87,0.22126786013407798,0.2805836419170085,0.4981484979489134,32
3074,1,2008,17,34,1.64,3.53,5.56,0.5683260748702743,0.26403817642698296,0.16763574870274278,33
3075,1,2008,26,14,1.97,3.31,3.76,0.4718979278442376,0.28085767910971243,0.24724439304605003,34
3076,1,2008,25,19,2.4,3.22,2.88,0.3877960658370133,0.28904054596547574,0.32316338819751106,35
3077,1,2008,30,8,2.03,3.26,3.64,0.4586331908446513,0.2855906065689086,0.2557762025864401,36
3078,1,2008,35,15,3.25,3.25,2.19,0.2870249017038008,0.2870249017038008,0.42595019659239847,37
3079,1,2008,9,20,2.04,3.3,3.54,0.4556944249403173,0.28170200814492347,0.26260356691475917,38
3080,1,2008,22,23,2.03,3.29,3.6,0.45852415923687706,0.28291916208232837,0.2585566786807945,39
3081,1,2008,21,11,5.86,3.57,1.61,0.1592050412021328,0.26132816286960736,0.5794667959282598,40
3082,1,2008,7,35,1.21,5.83,13.88,0.7723660034647488,0.16030237807758937,0.06733161845766182,41
3083,1,2008,8,14,2.29,3.21,3.09,0.40741562234298184,0.2906485280889185,0.3019358495680998,42
3084,1,2008,19,17,2.02,3.31,3.62,0.4611944204951349,0.28145399679763516,0.25735158270723,43
3085,1,2008,2,10,2.19,3.1,3.44,0.4267887587747033,0.3015056070053549,0.2717056342199419,44
3086,1,2008,34,15,3.06,3.26,2.28,0.304807834260125,0.286107967127602,0.4090841986122731,45
