game_id,competition_id,season,home_team_id,away_team_id,home_win,draw,away_win,home_win_prob,draw_prob,away_win_prob,row_ix
2281,1,2006,11,20,1.27,4.82,10.72,0.7236122353521123,0.1906613151238968,0.0857264495239909,0
2282,1,2006,21,9,2.66,3.15,2.53,0.3453243956443932,0.29160726743304316,0.3630683369225637,1
2283,1,2006,15,33,1.63,3.46,5.35,0.5631356228685814,0.26529221539762654,0.1715721617337921,2
2284,1,2006,17,30,1.71,3.39,4.72,0.5357010134286833,0.27022086518084026,0.1940781213904764,3
2285,1,2006,26,22,2.37,3.2,2.83,0.38788543330863356,0.2872776490442068,0.3248369176471596,4
2286,1,2006,31,14,2.37,3.19,2.82,0.3870909442974246,0.2875879429419738,0.32532111276060155,5
2287,1,2006,32,7,6.5,3.63,1.54,0.1426246070947463,0.2553884149079479,0.6019869779973058,6
2288,1,2006,19,1,2.0,3.23,3.56,0.45850678660860966,0.2839051310270029,0.25758808236438746,7
2289,1,2006,2,16,1.21,5.49,12.6,0.7596287840602485,0.1674227374704737,0.07294847846927782,8
2290,1,2006,10,23,1.26,4.98,11.07,0.7316181740002867,0.1851082126988677,0.08327361330084565,9
2291,1,2006,9,32,1.44,3.82,7.22,0.6343530061180367,0.2391278347670086,0.1265191591149547,10
2292,1,2006,33,19,2.66,3.21,2.46,0.3436471878427072,0.28476682855501595,0.3715859836022769,11
2293,1,2006,20,31,1.89,3.25,3.88,0.48340661741873897,0.2811195405912051,0.23547384199005583,12
2294,1,2006,22,15,2.22,3.2,3.03,0.4121292494453087,0.28591466680268296,0.3019560837520084,13
2295,1,2006,1,10,6.37,3.57,1.56,0.14561027837259102,0.2598144182726624,0.5945753033547466,14
2296,1,2006,23,21,2.4,3.2,2.74,0.38082001389854064,0.28561501042390547,0.33356497567755383,15
2297,1,2006,16,26,2.14,3.21,3.18,0.4274193548387097,0.28494623655913975,0.2876344086021505,16
2298,1,2006,14,2,7.56,3.77,1.46,0.12219878782496726,0.2450458450813667,0.632755367093666,17
2299,1,2006,1,21,2.46,3.19,2.7,0.37281840847704134,0.2875025971327655,0.3396789943901932,18
2300,1,2006,23,32,1.89,3.28,3.9,0.48524023032979047,0.27960488881808043,0.2351548808521292,19
2301,1,2006,7,19,1.41,4.1,7.65,0.6543576905022688,0.22503520575809732,0.12060710373963386,20
2302,1,2006,16,11,5.14,3.49,1.67,0.1801599347154776,0.2653358350823939,0.5545042302021287,21
2303,1,2006,9,15,1.7,3.39,4.79,0.538682528255944,0.2701357811312993,0.19118169061275672,22
2304,1,2006,33,10,8.01,4.16,1.4,0.11564825773040294,0.2226784962549345,0.6616732460146626,23
2305,1,2006,30,31,1.98,3.25,3.58,0.462469791401679,0.28175082676163826,0.25577938183668275,24
2306,1,2006,20,17,2.33,3.21,2.87,0.3940570851743651,0.2860289745969691,0.3199139402286657,25
2307,1,2006,22,2,6.62,3.65,1.52,0.13949021205127043,0.2529932065149069,0.6075165814338226,26
2308,1,2006,14,26,2.05,3.24,3.39,0.44694019556380243,0.28278623484746757,0.27027356958873006,27
2309,1,2006,11,14,1.31,4.48,9.84,0.7014881672246763,0.20512265604114419,0.09338917673417947,28
2310,1,2006,21,33,1.64,3.44,5.24,0.5587462183206864,0.26637901105986217,0.17487477061945148,29
2311,1,2006,2,1,1.17,6.02,14.77,0.7851963578144414,0.15260460774798942,0.06219903443756915,30
2312,1,2006,15,7,3.64,3.19,2.01,0.2530357262656916,0.28873042119345377,0.4582338525408545,31
2313,1,2006,10,9,1.48,3.73,6.82,0.6196586817887296,0.24586993272046112,0.13447138549080936,32
2314,1,2006,17,23,1.7,3.4,4.75,0.538243626062323,0.2691218130311615,0.19263456090651557,33
2315,1,2006,26,30,1.82,3.28,4.22,0.5034847007813296,0.2793726083603719,0.21714269085829857,34
2316,1,2006,32,22,2.6,3.17,2.56,0.3526324022734778,0.28922531416752123,0.3581422835590009,35
2317,1,2006,19,20,2.09,3.23,3.29,0.43815119467293384,0.28350959655307484,0.2783392087739914,36
2318,1,2006,31,16,2.34,3.21,2.85,0.3921530805138691,0.2858686007484279,0.321978318737703,37
2319,1,2006,21,14,2.0,3.24,3.53,0.45790560991624357,0.28265778389891577,0.25943660618484055,38
2320,1,2006,1,26,2.43,3.2,2.75,0.37835629984736757,0.2873143151965948,0.3343293849560376,39
2321,1,2006,15,30,1.67,3.44,4.9,0.5475607299943477,0.2658216334565583,0.18661763654909397,40
2322,1,2006,32,31,2.37,3.2,2.81,0.3869907082635772,0.28661499330771184,0.32639429842871104,41
2323,1,2006,33,20,2.76,3.16,2.41,0.331274359688196,0.28934089643652555,0.3793847438752784,42
2324,1,2006,22,16,2.05,3.22,3.41,0.4468636683664541,0.28449395035752506,0.26864238127602075,43
2325,1,2006,2,7,1.77,3.24,4.61,0.5180691549691477,0.2830192605849974,0.19891158444585497,44
2326,1,2006,10,11,1.9,3.24,3.99,0.48482257374946564,0.28430953398888414,0.23086789226165028,45
2327,1,2006,9,23,1.6,3.46,5.64,0.5726997393937971,0.26483224943065764,0.1624680111755453,46
2328,1,2006,19,17,2.08,3.23,3.33,0.4408029277848586,0.28386070891408854,0.2753363633010528,47
2329,1,2006,7,17,1.51,3.63,6.51,0.6068223312713295,0.25242471631396896,0.1407529524147016,48
2330,1,2006,11,32,1.19,5.67,14.19,0.7729537797324834,0.16222486735126193,0.06482135291625477,49
2331,1,2006,20,1,1.72,3.38,4.74,0.5342608278088277,0.2718723739145514,0.19386679827662098,50
2332,1,2006,23,2,7.64,4.1,1.4,0.12018425460636516,0.22395309882747072,0.6558626465661642,51
2333,1,2006,7,9,1.62,3.56,5.42,0.5701419504296334,0.2594466178921366,0.17041143167822992,52
2334,1,2006,16,19,2.23,3.22,3.06,0.41300046945208235,0.2860220642478707,0.30097746630004696,53
2335,1,2006,14,22,2.1,3.2,3.35,0.4379979570990806,0.2874361593462717,0.27456588355464756,54
2336,1,2006,31,10,6.6,3.71,1.5,0.13929563715551552,0.24780355936021625,0.6129008034842682,55
2337,1,2006,30,33,1.81,3.3,4.26,0.506747988580327,0.27794359373648236,0.21530841768319056,56
2338,1,2006,17,15,2.2,3.21,3.14,0.41911232712666424,0.2872420933578384,0.29364557951549725,57
2339,1,2006,26,21,1.95,3.25,3.76,0.47200602560883764,0.2832036153653026,0.2447903590258599,58
2340,1,2006,21,7,3.61,3.2,2.01,0.2548325878265142,0.2874830131417863,0.4576843990316996,59
2341,1,2006,1,11,6.24,3.55,1.55,0.1474153751356275,0.2591188565764269,0.5934657682879455,60
2342,1,2006,2,20,1.27,4.9,10.25,0.7230207800994738,0.18739518178088402,0.08958403811964212,61
2343,1,2006,15,16,1.82,3.29,4.19,0.5031297105337114,0.2783270739122659,0.21854321555402262,62
2344,1,2006,32,14,2.61,3.2,2.54,0.3517183483777165,0.286870277895575,0.3614113737267086,63
2345,1,2006,22,30,1.86,3.28,4.02,0.4926691476482984,0.2793794556786083,0.22795139667309333,64
2346,1,2006,10,17,1.33,4.42,9.12,0.691210008470711,0.20798853196064382,0.10080145956864536,65
2347,1,2006,9,26,1.86,3.29,4.02,0.4930878668575519,0.2787670007158196,0.22814513242662854,66
2348,1,2006,19,31,1.95,3.26,3.69,0.47023090544486534,0.2812730876127262,0.2484960069424085,67
2349,1,2006,33,23,2.39,3.18,2.8,0.3838559764099292,0.28849552944016693,0.3276484941499039,68
2350,1,2006,11,33,1.17,5.99,14.27,0.7828917902758251,0.15291876370996918,0.0641894460142057,69
2351,1,2006,20,9,2.23,3.16,3.11,0.41275614560452256,0.29128044452471047,0.29596340987076697,70
2352,1,2006,7,22,1.46,3.81,7.0,0.6282300730697296,0.24073908311858405,0.13103084381168645,71
2353,1,2006,16,32,1.68,3.45,4.87,0.5458736610232268,0.2658167392808757,0.18830959969589753,72
2354,1,2006,14,15,2.47,3.16,2.69,0.37038941346149656,0.2895132440664229,0.3400973424720805,73
2355,1,2006,26,19,1.93,3.25,3.76,0.4745760078914767,0.28182513699401535,0.24359885511450793,74
2356,1,2006,31,2,7.33,3.97,1.44,0.1259981354180212,0.2326363558221903,0.6413655087597885,75
2357,1,2006,30,10,6.4,3.7,1.52,0.1440869030539045,0.24923139987702395,0.6066816970690716,76
2358,1,2006,17,21,2.23,3.19,3.04,0.4110807316504525,0.28736991585595895,0.3015493524935885,77
2359,1,2006,23,1,2.02,3.22,3.52,0.4542991358440351,0.2849951100636493,0.2607057540923156,78
2360,1,2006,20,23,1.69,3.39,5.01,0.5447066860381208,0.2715499408272637,0.18374337313461556,79
