game_id,competition_id,season,home_team_id,away_team_id,home_win,draw,away_win,home_win_prob,draw_prob,away_win_prob,row_ix
1901,1,2005,20,21,2.2,3.16,3.05,0.4136480686695279,0.28798283261802576,0.29836909871244643,0
1902,1,2005,15,10,4.69,3.36,1.69,0.1933868929840036,0.2699358714568384,0.536677235559158,1
1903,1,2005,23,24,2.31,3.16,2.87,0.3943387612235581,0.2882666260843098,0.3173946126921321,2
1904,1,2005,16,25,1.69,3.38,4.79,0.5397183098591548,0.2698591549295774,0.19042253521126756,3
1905,1,2005,14,7,2.81,3.17,2.35,0.32444568327620676,0.2876001167211801,0.38795420000261316,4
1906,1,2005,26,9,2.79,3.18,2.35,0.3263076540169507,0.28628879078845676,0.3874035551945926,5
1907,1,2005,8,1,2.33,3.17,2.82,0.3904333052353894,0.286974637602037,0.3225920571625735,6
1908,1,2005,19,22,2.4,3.16,2.74,0.3794481646390632,0.2881884794727062,0.33236335588823057,7
1909,1,2005,11,17,1.42,3.91,7.36,0.6426296866974832,0.23338469440164353,0.12398561890087312,8
1910,1,2005,30,2,9.05,4.32,1.32,0.10049273584706157,0.21052297671664516,0.6889842874362934,9
1911,1,2005,24,16,2.11,3.14,3.21,0.42931437649874993,0.2884883230612619,0.28219730043998825,10
1912,1,2005,22,23,1.96,3.18,3.59,0.46246769345443056,0.2850429808712842,0.2524893256742852,11
1913,1,2005,1,30,1.74,3.3,4.5,0.5224825839138696,0.2754908169727676,0.2020265991133629,12
1914,1,2005,7,8,1.27,4.57,10.23,0.7132443693161101,0.1982101420200131,0.08854548866387682,13
1915,1,2005,10,20,1.25,4.79,10.46,0.7243945354575015,0.18903823994193672,0.08656722460056183,14
1916,1,2005,17,19,1.6,3.41,5.35,0.5655233342116276,0.26534819200545573,0.16912847378291668,15
1917,1,2005,9,14,1.86,3.2,3.91,0.48615590248906226,0.28257811832176744,0.23126597918917033,16
1918,1,2005,25,26,2.11,3.17,3.24,0.4316205732920377,0.2872931891628389,0.2810862375451233,17
1919,1,2005,21,15,2.09,3.15,3.25,0.43354437080483627,0.2876532492006691,0.2788023799944947,18
1920,1,2005,2,11,1.91,3.18,3.79,0.47515267160524977,0.28539044112139217,0.23945688727335807,19
1921,1,2005,24,14,2.32,3.14,2.82,0.3903888545983599,0.28844017282426593,0.3211709725773741,20
1922,1,2005,26,20,2.41,3.16,2.68,0.37566982504702084,0.28650768302636714,0.337822491926612,21
